TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Category�
360964,Marley and Me : Meet Marley (English),Natalie Engel ,English,B0972165,0,Kids
351742,Akbar and the Tricky Traitor (English),Natasha Sharma,English,B0973519,1,Kids
346298,Bonkers,Natasha Sharma,English,B0973405,1,Kids
352858,RAJA RAJA AND THE SWAPPED SACKS,Natasha Sharma,English,B0973403,2,Kids
383980,Razia and the Pesky Presents,Natasha Sharma,English,B0973529,0,Kids
361012,George the Drummer Boy,Nathaniel Benchley,English,B0972176,1,Kids
348584,SAM THE MINUTEMAN,Nathaniel Benchley,English,B0972180,0,Kids
361007,Small Wolf,Nathaniel Benchley Joan Sandin,English,B0972179,5,kids
191402,Discovery Of India,"Nehru, Jawaharlal",English,B0971739,2,History
191781,Letters From a Father to His Daughter,"Nehru, Jawaharlal",English,B0970997,2,Autobiography
153515,Puffin Classics : The Railway Children,"Nesbit, E. & Wilson, Jacquelin",English,B0971706,2,Pre Teen
344993,Stranglers Honeymoon,Nesser Hakan,English,B0971616,1,Fiction
344993,Stranglers Honeymoon,Nesser Hakan,English,B0973289,0,Fiction
372722,The prince,Niccolo Machiavelli,English,B0970602,0,Fiction
333682,The Best of Me,Nicholas Sparks,English,B0972764,1,Romance
188537,The Notebook,Nicholas Sparks,English,B0972759,1,Romance
383747,Horrible Science - Sick! From Measly Medicine to Savage Sur,Nick Arnold,English,B0972751,0,Pre Teen
383746,"Horrible Science: Blood, Bones and Body Bits",Nick Arnold,English,B0972738,1,Pre Teen
383745,Horrible Science: Chemical Chaos,Nick Arnold,English,B0972737,1,Pre Teen
196995,Horrible Science: Evil Inventions,Nick Arnold,English,B0972742,1,Pre teen
382787,Horrible Science: Microscopic Monsters,Nick Arnold,English,B0972743,0,Pre Teen
353459,Accidentally in Love (English),Nikita Singh,English,B0971053,3,Indian Writing
379360,Like a Love Song,Nikita Singh,English,B0970624,1,Indian Writing
345179,Right Here Right Now,Nikita Singh,English,B0971102,2,Indian Writing
363532,After All this Time,Nikita Singh ,English,B0971072,3,Indian Writing
324936,Someone Like You,Nikita Singh And Durjoy Datta,English,B0971019,2,Indian Writing
362160,A Bhil Story,Nina Sabnani,English,B0973584,1,Kids
249406,A Hardy Day�s Night,No Author,English,B0973540,1,Kids
249405,Abracadeath,No Author,English,B0973538,0,Kids
341553,BARBIE IN A MERMIAD TALES EARLY READER,No Author,English,B0973254,5,Kids
366618,Bosky And The Parcel,No Author,English,B0972973,3,Kids
294598,"Childrens Illustrated Book of Synonyms, Antonyms, And Homonyms",No Author,English,B0973147,1,Kids
249391,Dress Reversal,No Author,English,B0973029,0,Kids
249404,Dude Ranch o� Death!,No Author,English,B0973543,0,Kids
341552,EARLY READER BARBIE A FAIRY SECRET,No Author,English,B0973259,3,Kids
341554,EARLY READER BARBIE SKIPPERS PET HOTEL,No Author,English,B0973255,3,Kids
341558,EARLY READER NODDY NODDY BUILDS A ROCKET SHIP,No Author,English,B0973866,1,Kids
341559,EARLY READER NODDY THE TOY TOWN PARADE,No Author,English,B0973863,1,Kids
239069,Favourite Stories Large Print For Easy Reading,No Author,English,B0973170,8,Kids
253654,LARGE PRINT MOONLIGHT MAGIC OF ARABIAN NIGHTS,No Author,English,B0970548,8,Kids
249413,Mad House,No Author,English,B0973535,1,Kids
213389,MAGIC TREE HOUSE #31,No Author,English,B0971589,1,Kids
213250,MAGIC TREE HOUSE #41,No Author,English,B0971926,1,Kids
269819,Magical Stories,No Author,English,B0973157,4,Kids
249412,Malled,No Author,English,B0973541,0,Kids
249388,Monkey Wrench Blues,No Author,English,B0973040,1,Kids
341640,"MORE STORIES ABOUT FAMILY, LOVE AND FRIENDSHIP",No Author,English,B0973441,4,Kids
212247,Our Leaders-   I (New),No Author,English,B0977850,1,Kids
269817,Princess Stories,No Author,English,B0973155,9,Kids
249411,Sea you Sea Me,No Author,English,B0973542,0,Kids
249389,Sleight of Dan,No Author,English,B0973041,0,Kids
269826,Stories to Share,No Author,English,B0973156,6,Kids
253527,SWEET DREAM STORIES - 9781445404691,No Author,English,B0973785,14,Kids
213366,The Berenstain Bears And The Bad Dream,No Author,English,B0971820,1,Kids
213360,The Berenstain Bears And The Bad Habit,No Author,English,B0971819,3,Kids
213203,The Berenstain Bears And The Big Question,No Author,English,B0971814,1,Kids
213361,The Berenstain Bears And The Bully,No Author,English,B0971821,1,Kids
213374,The Berenstain Bears And The Green-Eyed Monster,No Author,English,B0971825,1,Kids
213205,The Berenstain Bears And The Missing Honey,No Author,English,B0971824,1,Kids
213382,The Berenstain Bears And The Trouble With Friends,No Author,English,B0971815,1,Kids
213209,The Berenstain Bears And Too Much Teasing,No Author,English,B0971818,0,Kids
213244,The Berenstain Bears Lend A Helping Hand,No Author,English,B0971822,1,Kids
249395,The Charmed Bracelet,No Author,English,B0973031,0,Kids
249401,The Demon of River Heights,No Author,English,B0973042,1,Kids
249392,The Disoriented Express,No Author,English,B0973545,0,Kids
249397,The Fake Heir,No Author,English,B0973043,0,Kids
249398,The Girl Who Wasn't There,No Author,English,B0973039,0,Kids
249415,The Ocean of Oryria,No Author,English,B0973544,0,Kids
249409,The Opposite Number,No Author,English,B0973537,0,Kids
249400,Writ in Stone,No Author,English,B0973038,1,Kids
352275,Angels Fall (English),Nora Roberts,English,B0971343,2,Romance
379455,Best Laid Plans,Nora Roberts,English,B0970622,1,Romance
352279,Black Hills (English),Nora Roberts,English,B0973475,2,Romance
282813,HOMEPORT (REISSUE),Nora Roberts,English,B0971483,3,Romance
382604,Lessons Learned,Nora Roberts,English,B0970628,1,Romance
383466,Loving Jack,Nora Roberts,English,B0970625,3,Romance
371305,Mind Over Matter,Nora Roberts,English,B0970657,4,Romance
382603,Snow is Falling,Nora Roberts,English,B0970627,1,Romance
334145,The Last Boyfriend,Nora Roberts,English,B0971344,2,Romance
334145,The Last Boyfriend,Nora Roberts,English,B0981503,1,Romance
303928,The Next Always,Nora Roberts,English,B0973353,2,Romance
343440,The Perfect Hope,Nora Roberts,English,B0973620,3,Romance
329506,The Return of Rafe Mackade,Nora Roberts,English,B0970619,1,Romance
333717,The Witness,Nora Roberts,English,B0973509,4,Romance
364538,Face The Fire,Nora Roberts ,English,B0971621,2,Romance
407362,Black Suits You,Novoneel Chakraborty,English,B01007606,1,Indian writing
382314,"Forget Me Not, Stranger",Novoneel Chakraborty,English,B0992979,0,Indian Writing
194692,The Teeny Tiny Woman (Step 2),"O'Connor, Jane",English,B0971955,0,Kids
420747,Interconnected,Ogyen Trinley Dorje Karmapa,English,B01027292,0,Regional
344940,Aesop's Fables HB,Om Kitz,English,B0970545,10,Kids
368676,The Wellness Sense : A Practical Guide to Your Physical and Emotional Health Based on Ayurvedic and Yogic Wisdom,Om Swami,English,B0973468,1,Health & Fitness
186677,TALES OF NARADA (520),Onkar Nath Sharma,English,B0972000,2,Kids
342285,You Were My Crush : Till You Said You Love Me,Orvana Ghai,English,B0971063,2,Indian Writing
196002,Magic Tree House #13: Vacation Under the Volcano,"Osborne, Mary Pope",English,B0971556,1,Kids
196182,Magic Tree House #15: Viking Ships at Sunrise,"Osborne, Mary Pope",English,B0971584,0,Kids
196186,Magic Tree House #19: Tigers at Twilight,"Osborne, Mary Pope",English,B0971586,1,Kids
196188,Magic Tree House #21: Civil War on Sunday,"Osborne, Mary Pope",English,B0971561,0,Kids
196189,Magic Tree House #22: Revolutionary War on Wednesday,"Osborne, Mary Pope",English,B0971594,0,Kids
196192,Magic Tree House #25: Stage Fright on a Summer Night,"Osborne, Mary Pope",English,B0971583,0,Kids
196194,Magic Tree House #27: Thanksgiving on Thursday,"Osborne, Mary Pope",English,B0971576,0,Kids
193853,Magic Tree House #3: Mummies in the Morning,"Osborne, Mary Pope",English,B0971585,0,Kids
196200,Magic Tree House #33: Carnival at Candlelight,"Osborne, Mary Pope",English,B0971562,2,Kids
196201,Magic Tree House #34: Season of the Sandstorms,"Osborne, Mary Pope",English,B0971597,1,Kids
196202,Magic Tree House #35: Night of the New Magicians,"Osborne, Mary Pope",English,B0971564,3,Kids
196204,Magic Tree House #37: Dragon of the Red Dawn,"Osborne, Mary Pope",English,B0971925,2,Kids
196205,Magic Tree House #38: Monday with a Mad Genius,"Osborne, Mary Pope",English,B0971591,1,Kids
196206,Magic Tree House #39: Dark Day in the Deep Sea,"Osborne, Mary Pope",English,B0971559,2,Kids
193854,Magic Tree House #4: Pirates Past Noon,"Osborne, Mary Pope",English,B0971588,2,Kids
195996,Magic Tree House #7: Sunset of the Sabertooth,"Osborne, Mary Pope",English,B0971587,1,Kids
195286,Magic Tree House 11: Lions on the Loose,"Osborne, Mary Pope",English,B0971916,1,Kids
195470,Magic Tree House 12: Icy Escape!,"Osborne, Mary Pope",English,B0971911,2,Kids
195471,Magic Tree House 13: Racing With Gladiators,"Osborne, Mary Pope",English,B0971909,2,Kids
195472,Magic Tree House 14: Palace of the Dragon King,"Osborne, Mary Pope",English,B0971907,0,Kids
195473,Magic Tree House 15: Voyage of the Vikings,"Osborne, Mary Pope",English,B0971914,0,Kids
195474,Magic Tree House 16: Olympic Challenge!,"Osborne, Mary Pope",English,B0971910,0,Kids
195476,Magic Tree House 3: Secret of the Pyramid,"Osborne, Mary Pope",English,B0971913,3,Kids
195478,Magic Tree House 5: Night of the Ninjas,"Osborne, Mary Pope",English,B0971915,1,Kids
195479,Magic Tree House 6: Adventure on the Amazon,"Osborne, Mary Pope",English,B0971908,1,Kids
195480,Magic Tree House 7: Mammoth to the Rescue,"Osborne, Mary Pope",English,B0971923,2,Kids
195482,Magic Tree House 9: Diving with Dolphins,"Osborne, Mary Pope",English,B0971924,3,Kids
195483,Magic Tree House: A Wild West Ride,"Osborne, Mary Pope",English,B0971912,2,Kids
195316,Courage: The Joy of Living Dangerously,Osho,English,B0971653,1,Self Help
195317,Creativity: Unleashing the ForcesWithi,Osho,English,B0971652,2,Spritual
195321,Intelligence,Osho,English,B0971654,3,Spritual
195320,Intuition: Knowing Beyond Logic,Osho,English,B0971648,3,Spritual
205884,PHARMACY FOR THE SOUL,Osho,English,B0971650,2,Spritual
339454,A House of Night: Betrayed (Book - 2),"P C Cast, Kristin Cast",English,B0971355,1,Teen
359031,Redeemed: Number 12 in series        (Paperback),P. C. Cast Kristin Cast ,English,B0971352,0,Teen
381735,"Love, Loss, and What We Ate : A Memoir",Padma Lakshmi,English,B0973316,3,Autobiography
193283,Eldest,"Paolini, Christopher",English,B0971536,3,Teen
193294,Eragon,"Paolini, Christopher",English,B0971540,4,Teen
193084,BRISINGR,"Paolini,Christopher",English,B0971547,0,Teen
173579,DISNEY : 101 DALMATIANS-9781445422497,Paragon Books,English,B0973148,8,Kids
173580,DISNEY : BAMBI-9781445422503,Paragon Books,English,B0973169,6,Kids
204420,Toy 2 Story,Paragon Books,English,B0973164,8,Kids
363753,"AMELIA BEDELIA, CUB REPORTER (English)        (PACK)",Parish Herman ,English,B0972162,1,Kids
197404,Junie B. Jones and a Little Monkey Business,"Park, Barbara",English,B0970412,1,Kids
197405,Junie B. Jones and Her Big Fat Mouth,"Park, Barbara",English,B0970477,2,Kids
197406,Junie B. Jones and Some Sneaky Peeky Spying,"Park, Barbara",English,B0970411,0,Kids
197408,Junie B. Jones and the Mushy Gushy Valentime,"Park, Barbara",English,B0970407,0,Kids
197409,Junie B. Jones and the Stupid Smelly Bus,"Park, Barbara",English,B0970413,1,Kids
197410,Junie B. Jones and the Yucky Blucky Fruitcake,"Park, Barbara",English,B0970486,3,Kids
197411,Junie B. Jones Has a Monster Under Her Bed,"Park, Barbara",English,B0970476,0,Kids
197412,Junie B. Jones Has a Peep in Her Pocket,"Park, Barbara",English,B0970474,0,Kids
197413,Junie B. Jones Is,"Park, Barbara",English,B0970410,1,Kids
193841,Junie B. Jones Loves Handsome Warren,"Park, Barbara",English,B0970495,0,Kids
193842,Junie B. Jones Smells Something Fishy,"Park, Barbara",English,B0970420,1,Kids
193844,"Junie B., First Grader: Aloha-ha-ha","Park, Barbara",English,B0970475,0,Kids
193847,"Junie B., First Grader: Cheater Pants","Park, Barbara",English,B0970409,0,Kids
193848,"Junie B., First Grader: One-Man Band","Park, Barbara",English,B0970438,1,Kids
193849,"Junie B., First Grader: Shipwrecked","Park, Barbara",English,B0970417,0,Kids
193850,"Junie B., First Grader: Toothless Wonder","Park, Barbara",English,B0970487,0,Kids
365696,SpongeBob and the Winner Is (English),Parragon ,English,B0973507,5,Kids
196311,Msb : Wet All Over- A Book About The Water Cycle,Pat Relf,English,B0972714,1,Kids
297565,THE 39 CLUES#05 THE BLACK CIRCLE,Patrick Carman,English,B0971675,6,Pre Teen
178981,Fun In Devlok: An Identity Card,"Pattanaik, Devdutt",English,B0970675,1,Kids
178983,Fun In Devlok: Gauri & The Talking Cow,"Pattanaik, Devdutt",English,B0970676,1,Kids
178982,Fun In Devlok: Indra Finds Happiness,"Pattanaik, Devdutt",English,B0970677,1,Kids
209876,Fun in Devlok: Kama vs Yama,"Pattanaik, Devdutt",English,B0970678,1,Kids
209877,Fun in Devlok: Saraswati's Secret River,"Pattanaik, Devdutt",English,B0970616,2,Spritual
209878,Fun in Devlok: Shiva Plays Dumb Charades,"Pattanaik, Devdutt",English,B0970679,1,Kids
