TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Categoryï¿½,ISBN
188502,NAUGHTIEST GIRL: 01: NAUGHTIEST GIRL IN THE SCHOOL,Blyton Enid,English,B0973035,5,Pre Teen,#N/A
188503,NAUGHTIEST GIRL: 02: NAUGHTIEST GIRL AGAIN,Blyton Enid,English,B0973027,4,Pre Teen,#N/A
188504,NAUGHTIEST GIRL: 03: NAUGHTIEST GIRL IS A MONITOR,Blyton Enid,English,B0973025,4,Pre Teen,#N/A
188505,NAUGHTIEST GIRL: 04: HERE'S THE NAUGHTIEST GIRL,Blyton Enid,English,B0973024,0,Pre Teen,#N/A
188506,NAUGHTIEST GIRL: 05: NAUGHTIEST GIRL KEEPS A SECRET,Blyton Enid,English,B0973023,3,Pre Teen,#N/A
188507,NAUGHTIEST GIRL: 06: NAUGHTIEST GIRL HELPS A FRIEND,Blyton Enid,English,B0973028,1,Pre Teen,#N/A
188508,NAUGHTIEST GIRL: 07: NAUGHTIEST GIRL SAVES THE DAY,Blyton Enid,English,B0973026,2,Pre Teen,#N/A
188509,"NAUGHTIEST GIRL: 08: WELL DONE, THE NAUGHTIEST GIRL",Blyton Enid,English,B0973036,1,Pre Teen,#N/A
188510,NAUGHTIEST GIRL: 09: NAUGHTIEST GIRL WANTS TO WIN,Blyton Enid,English,B0973037,2,Pre Teen,#N/A
187856,SECRET SEVEN: 01: THE SECRET SEVEN,Blyton Enid,English,B0973525,4,Pre Teen,978-4550069960
187859,SECRET SEVEN: 04: SECRET SEVEN ON THE TRAIL,Blyton Enid,English,B0973522,3,Pre Teen,978-0340893104
187860,"SECRET SEVEN: 05: GO AHEAD, SECRET SEVEN",Blyton Enid,English,B0973523,1,Pre Teen,#N/A
187862,SECRET SEVEN: 07: SECRET SEVEN WIN THROUGH,Blyton Enid,English,B0971607,4,Pre Teen,#N/A
187863,"SECRET SEVEN: 08: THREE CHEERS, SECRET SEVEN",Blyton Enid,English,B0971608,2,Pre Teen,978-1849838399
187864,SECRET SEVEN: 09: SECRET SEVEN MYSTERY,Blyton Enid,English,B0973527,3,Pre Teen,978-0340893159
187864,SECRET SEVEN: 09: SECRET SEVEN MYSTERY,Blyton Enid,English,B01085644,0,Pre Teen,978-8171673407
187865,SECRET SEVEN: 10: PUZZLE FOR THE SECRET SEVEN,Blyton Enid,English,B0973528,2,Pre Teen,978-0340893166
187866,SECRET SEVEN: 11: SECRET SEVEN FIREWORKS,Blyton Enid,English,B0971609,0,Pre Teen,978-0340681015
187867,SECRET SEVEN: 12: GOOD OLD SECRET SEVEN,Blyton Enid,English,B0973524,1,Pre Teen,978-0340893180
187868,SECRET SEVEN: 13: SHOCK FOR THE SECRET SEVEN,Blyton Enid,English,B0973521,2,Pre Teen,978-0340893197
194894,Dogerella (Step 3),"Boelts, Maribeth",English,B0971855,0,Kids,978-0375833939
247327,Sleeping Bootsie (Step 3),"Boelts, Maribeth",English,B0971850,2,Kids,#N/A
192501,Rain In The Mountains,"Bond, Ruskin",English,B0971099,0,Pre Teen,978-0143428763
192346,Room On The Roof Vagrants In T,"Bond, Ruskin",English,B0971033,0,Pre Teen,978-4550069960
149205,SCHOOL DAYS [PB],"Bond, Ruskin",English,B0972094,4,Pre Teen,978-1849838399
194025,THE BLUE UMBRELLA [PB],"Bond, Ruskin",English,B0972121,1,Pre Teen,978-8171673407
357893,The Bloomsbury Nursery Treasury (English)        (Paperback),Borlenghi Patricia ,English,B0971429,2,Kids,#N/A
383488,"This isn't What it Looks Like (The ""Secret"" Series)","Bosch, Pseudonymous",English,B0972597,2,Teen,978-1409583851
188918,"BOMBAY RAINS,  BOMBAY GIRLS (PB )",Bose Anirban,English,B0972150,4,Indian writing,978-8188695102
203243,TELL ME ABOUT (NEW COVER),Bounty,English,B0973320,6,Kids,#N/A
203248,TELL ME HOW (NEW COVER),Bounty,English,B0973318,9,Kids,#N/A
203247,TELL ME WHY (NEW COVER),Bounty,English,B0973317,8,Kids,#N/A
188919,RIGHTEOUS MEN THE,"Bourne, Sam",English,B0970354,1,Fiction,978-1780481456
293597,Androcles and the Lion,Bpi,English,B0971778,0,Kids,#N/A
372791,Elves and the shoemaker,Bpi,English,B0971802,0,Kids,978-9351211709
293581,Kabuliwala,Bpi,English,B0971787,0,Kids,978-8184972559
210938,The Blue Jackal,Bpi,English,B0971774,2,Kids,#N/A
293601,The Fox Who Lost his Tail,Bpi,English,B0971807,0,Kids,978-9351212164
293591,The Lake of the Moon,Bpi,English,B0971786,1,Kids,#N/A
363510,Act of War,Brad Thor ,English,B0971233,0,Travel,978-1471142659
379384,Junior Classic - Book - 8,Bram Stoker,English,B0972087,0,Classic,#N/A
350098,Five Kingdoms - Sky Raiders,Brandon Mull,English,B0973282,1,Teen,978-1442497016
363513,Five Kingdoms : Crystal Keepers,Brandon Mull,English,B0973813,0,Teen,978-1534418332
359649,ROGUE KNIGHT (Five Kingdoms),Brandon Mull,English,B0971215,1,Teen,978-1442497047
271346,LOSING MY VIRGINITY,Branson Richard,English,B0972884,6,Autobiography,978-0307720740
194876,Abe Lincoln's Hat (Step 3),"Brenner, Martha",English,B0971851,2,Kids,978-0525647188
238466,Bruno Learns To Share,Brian Tracy,English,B0973417,4,Kids,#N/A
318308,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,English,B0970617,5,Management,978-1665046138
208634,MAGIC OF BELIEVING,Bristol Claude M.,English,B0973277,1,Spritual,978-1906821326
475105,SKARLOEY - THOMAS & FRIENDS,BRITT ALLCROFT,English,B01085630,0,Kids,978-8188695102
475103,Thomas & Friends: James,BRITT ALLCROFT,English,B01085628,1,Kids,978-0603566332
475106,Thomas & Friends: The Snowy Special,BRITT ALLCROFT,English,B01085631,0,Kids,#N/A
475107,Thomas & Friends-Toby,BRITT ALLCROFT,English,B01085633,0,Kids,#N/A
475102,Thomas the Tank Engine - Duck,BRITT ALLCROFT,English,B01085625,0,Kids,#N/A
193273,Angels And Demons,"Brown, Dan",English,B0971444,6,Fiction,978-0552161268
193589,Digital Fortress,"Brown, Dan",English,B0972818,4,Fiction,978-0552161251
196896,The Lost Symbol (PB),"Brown, Dan",English,B0972816,8,Fiction,978-4550069960
194877,Arthur and the School Pet (Step 3),"Brown, Marc",English,B0971947,0,Kids,978-0375810015
194880,Arthur Lost in the Museum (Step 3),"Brown, Marc",English,B0971929,1,Kids,978-0375829734
194881,Arthur Tricks the Tooth Fairy (Step 3),"Brown, Marc",English,B0971954,1,Kids,978-0375807565
346900,Deadline,"Brown, Sandra",English,B0971459,2,Fiction,#N/A
247289,Trail of Tears (Step 5),"Bruchac, Joseph",English,B0971834,1,Kids,978-0679890522
195836,The Great Tulip Trade (Step 3),"Brust, Beth Wagner",English,B0971852,1,Kids,978-0375825736
195963,"Short History Of Nearly Everything, A","Bryson, Bill",English,B0971531,2,Science,978-0241451946
195843,"20,000 Baseball Cards Under the Sea (Step 4)","Buller, Jon",English,B0971975,2,Kids,#N/A
364627,Royal Wedding,Cabot Meg ,English,B0973810,1,Teen,#N/A
385224,Expecting a Royal Scandal (M&B June'16)Modern,Caitlin Crews,English,B0976864,1,Romance,#N/A
309439,The Drowning,Camilla Lackberg,English,B0972827,1,Fiction,#N/A
248706,CHICKEN SOUP FOR THE INDIAN SOUL:ON FRIENDSHIP,Canfield Jack,English,B01085679,0,Self Help,978-9380658452
188959,TAO OF PHYSICS THE,"Capra, Fritjof",English,B0970653,1,Science,978-0007272921
247303,Panda Kisses (Step 1),"Capucilli, Alyssa Satin",English,B0971976,1,Kids,978-0375845628
203620,Bad-Tempered Ladybird,"Carle, Eric",English,B0971002,5,Kids,978-0141374369
191413,Do You Want To Be My Friend?,"Carle, Eric",English,B0971001,1,Kids,978-0140502848
203011,Mixed-Up Chameleon,"Carle, Eric",English,B0970968,3,Kids,978-0140506426
383964,Talk Like Ted,Carmine Gallo,English,B0973287,3,Management,978-7508649412
155718,LEADER IN YOU,Carnegie Dale,English,B0973369,3,Self Help,#N/A
216592,Green-Eyed Monster,Carolyn Keene,English,B0971868,1,Kids,978-1416978442
249396,Mr Cheeters is Missing,Carolyn Keene,English,B0973030,0,Kids,978-0312577223
194539,NANCY DREW (116) THE CASE OF THE TWIN TEDDY BEARS,Carolyn Keene,English,B0971900,3,Kids,#N/A
196240,NANCY DREW (128) TREASURE IN THE ROYAL TOWER,Carolyn Keene,English,B0971897,1,Kids,978-0671505028
194621,NANCY DREW (19) ORCHID THIEF,Carolyn Keene,English,B0971920,1,Kids,978-1416909804
195332,NANCY DREW (21) CLOSE ENCOUNTERS,Carolyn Keene,English,B0971884,1,Kids,978-1416912453
196237,NANCY DREW (4) HIGH RISK,Carolyn Keene,English,B0971882,3,Kids,978-0689865695
194632,"NANCY DREW (5) LIGHTS,CAMERA",Carolyn Keene,English,B0971885,2,Kids,978-1416939573
194633,NANCY DREW (6) ACTION !,Carolyn Keene,English,B0971889,1,Kids,978-0689865718
311647,Nancy Drew: Mystery at Malachite Mansion (Book - 2),Carolyn Keene,English,B0971887,1,Kids,978-8129129864
400118,SIGN IN THE SMOKE,Carolyn Keene,English,B0998853,1,Kids,978-0486220291
372586,The Mortal Instruments city of glass,Casandra Clare,English,B0971258,7,Teen,978-1442472068
269941,Infernal Devices 1: Clockwork Angel,Casandra Clare,English,B0973004,9,Teen,978-1481456609
379322,Lady Midnight,Casandra Clare,English,B0970931,5,Teen,978-6070735028
439640,Lord of Shadows - The Dark Artifices Book Two,Casandra Clare,English,B01085860,0,Teen,979-8172236297
372016,Magisterium,Casandra Clare,English,B0977681,2,Teen,978-0552567732
342961,Infernal Devices 2 : Clockwork Prince,Casandra Clare,English,B0973002,6,Teen,#N/A
188649,A PLACE CALLED HERE,Cecelia Ahern,English,B0970358,1,Romance,978-0007198917
382611,Flawed,Cecelia Ahern,English,B0972870,5,Romance,978-0008125127
362015,"Love, Rosie",Cecelia Ahern,English,B0970363,3,Romance,#N/A
420820,PERFECT,Cecelia Ahern,English,B01026673,3,Romance,978-0008288365
188656,PS I LOVE YOU,Cecelia Ahern,English,B0970362,0,Romance,978-0008336387
192014,India' s Struggle For Independence,"Chandra, Bipan",English,B0970612,2,History,978-0140107814
192015,India Since Independence R/edi,"Chandra, Bipin",English,B0970611,1,History,#N/A
379388,Junior Classic - Book - 12,Charles Dickens,English,B0972055,0,Classic,978-1843795872
243561,Oliver Twist,Charles Dickens,English,B0973139,3,Classic,#N/A
188963,PAPILLON,"Charriere, Henri",English,B0970629,2,Autobiography,978-4550069960
188965,BATTLE FOR BITTORA,Chauhan Anuja,English,B0970656,0,Indian writing,978-9350290026
188964,ZOYA FACTOR THE,Chauhan Anuja,English,B0973816,1,Indian writing,#N/A
355601,2 States : The Story of My Marriage (English),Chetan Bhagat,English,B0972135,4,Indian writing,#N/A
355608,Five Point Someone : What Not to do at Iit (English),Chetan Bhagat,English,B0972140,5,Indian writing,#N/A
367601,Making India Awesome: New Essays and Columns,Chetan Bhagat,English,B0924570,4,Indian writing,978-8129137425
402453,One Indian Girl,Chetan Bhagat,English,B0995475,10,Indian writing,978-8129142146
402453,One Indian Girl,Chetan Bhagat,English,B01020174,4,Indian writing,978-8129142146
355594,One Night at the Call Centre (English),Chetan Bhagat,English,B0972139,3,Indian writing,#N/A
249416,Revolution 2020,Chetan Bhagat,English,B0585486,11,Indian writing,#N/A
355603,The 3 Mistakes of My Life (English),Chetan Bhagat,English,B0972138,3,Indian writing,#N/A
310936,What Young India Wants,Chetan Bhagat,English,B0721328,13,Indian writing,978-8129120212
203077,Gone Tomorrow,"Child, Lee",English,B0970369,3,Fiction,978-0553818123
193418,"Hard Way, The","Child, Lee",English,B0970360,4,Fiction,978-7511315946
193726,Nothing To Lose,"Child, Lee",English,B0970376,2,Fiction,978-0553824414
354265,61 Hours,"Child, Lee",English,B0972891,3,Fiction,978-1780484242
188644,HALF OF A YELLOW SUN,Chimamanda Ngozi Adichie,English,B0970630,0,Fiction,#N/A
188645,PURPLE HIBISCUS,Chimamanda Ngozi Adichie,English,B0973330,0,Fiction,#N/A
380652,Before We Visit the Goddess,Chitra Banerjee Divakaruni,English,B0973311,2,Regional,978-1471146930
189301,The Palace of Illusions,Chitra Divakaruni,English,B0971285,5,Indian writing,978-9386215963
193255,"Ageless Body, Timeless Mind","Chopra, Deepak",English,B0972892,2,Spritual,978-9351223542
188967,BUDDHA PB,"Chopra, Deepak",English,B0973303,0,Spritual,#N/A
164391,CREATING AFFLUENCE,"Chopra, Deepak",English,B0970661,0,Spritual,978-1878424341
193460,How To Know God,"Chopra, Deepak",English,B0970339,3,Spritual,978-0307407740
369297,Book Mine Series: Mahabharata for Young Readers,"Chowdhury,Upendrakishore Ray",English,B0971480,1,Pre Teen,978-9350099988
348739,Bible Stories of Boys and Girls,Christin Ditchfield,English,B0971580,0,Kids,978-0375854613
386313,The Secret of the Druids,Christopher C Doyle,English,B0992978,5,Indian Writing,#N/A
355830,The Mahabharata Quest : The Alexander Secret (English)        (Paperback),Christopher C Doyle,English,B0972079,4,Indian Writing,978-9384030599
378881,The Mini Sequel to The Alexander Secret: A Secret Revealed,Christopher C Doyle,English,B0972072,2,Indian Writing,#N/A
345059,inheritance,Christopher Paolini,English,B0971557,1,Management,978-0552560252
170379,Influence,"Cialdini, Robert B.",English,B0970340,3,Management,978-0063138803
350241,City of Heavenly Fire: City of Heavenly Fire  (Book Six),Casandra Clare,English,B01085902,1,Teen,978-8129141842
351460,Infernal Devices 3 : Clockwork Princess,Casandra Clare,English,B0973003,7,Teen,#N/A
361959,Marvel Black Widow Joins the Mighty Avengers,Clarissa S. Wong ,English,B0971742,3,Kids,#N/A
359010,First Skills : Colours & Shapes (English)        (Paperback),Clark Lesley ,English,B0971699,1,Kids,978-0241186091
359009,First Skills : Telling The Time,Clark Lesley ,English,B0971698,1,Kids,978-1409310327
193907,Platypus! (Step 2),"Clarke, Ginjer L.",English,B0971944,3,Kids,#N/A
321582,Blue gold,Clive Cussler,English,B0981547,0,Fiction,978-1780482712
391346,Dirk Pitt Revealed,Clive Cussler,English,B0981531,0,Fiction,978-0671026226
203311,FADE AWAY : 3,"Coben, Harlan",English,B0981502,0,Fiction,978-0752847320
203313,ONE FALSE MOVE : 9,"Coben, Harlan",English,B0971501,0,Fiction,978-9381523704
188239,ALCHEMIST,"Coelho, Paulo",English,B0970394,7,Fiction,978-4550069960
188237,BRIDA,"Coelho, Paulo",English,B0973278,0,Fiction,978-9350290569
188227,BY THE RIVER PIEDRA I SAT DOWN AND WEPT,"Coelho, Paulo",English,B0970346,2,Fiction,978-8172235307
188228,DEVIL AND MISS PRYM,"Coelho, Paulo",English,B0973295,2,Fiction,978-9707803084
188240,THE WINNER STANDS ALONE,"Coelho, Paulo",English,B0973294,0,Fiction,978-0007318681
188233,VALKYRIES,"Coelho, Paulo",English,B0973293,1,Fiction,#N/A
193593,Disgrace,"Coetzee, J M",English,B0971549,0,Fiction,978-0099284826
194910,"Norma Jean, Jumping Bean (Step 3)","Cole, Joanna",English,B0971853,0,Kids,978-3030784270
195837,The Missing Tooth (Step 3),"Cole, Joanna",English,B0971854,2,Kids,978-0394892795
250973,Artemis Fowl (1) : (REI),Colfer Eoin,English,B0970789,5,Pre Teen,#N/A
250972,Artemis Fowl (2) & Arctic Incident (REI),Colfer Eoin,English,B0970800,3,Teen,#N/A
250971,Artemis Fowl (3) & Eternity Code (REI),Colfer Eoin,English,B0970770,4,Teen,978-0345544940
248902,Artemis Fowl (4) & Opal Deception (REI),Colfer Eoin,English,B0970776,2,Teen,978-8129141842
250970,Artemis Fowl (6) & Time Paradox (REI),Colfer Eoin,English,B0970805,3,Teen,978-4550069960
252077,Artemis Fowl (5) & Lost Colony (REI),Colfer Eoin,English,B0970775,4,Teen,978-8172235147
252078,Artemis Fowl (7) And The Atlantis Complex,Colfer Eoin,English,B0970816,3,Teen,978-8484417033
334695,HOLLYWOOD WIVES,"Collins, Jackie",English,B0973336,1,Fiction,978-0330282536
192985,Good To Great,"Collins, Jim",English,B0971508,2,Management,978-0712676090
204384,THE RETURN OF SHERLOCK HOLMES,Conan Doyle,English,B0973220,11,Pre Teen,#N/A
145144,Puffin Classics : Great Adventures of Sh,"Conan Doyle, Arthur",English,B0970442,3,Teen,978-4550069960
186629,SHAH JAHAN (642),Coomi Chinoy,English,B0971987,1,Kids,#N/A
247326,Little Lucy (Step 3),"Cooper, Ilene",English,B0971848,4,Kids,978-0385369947
247325,"Barack Obama: Out of Many, One (Step 3)","Corey, Shana",English,B0971958,2,Kids,978-1942788294
195708,The Thief Lord,Cornelia Funke,English,B0970994,1,Teen,978-8176552479
69203,7 HABITS OF HIGHLY EFFECTIVE FAMILIES,"Covey, Stephen R",English,B0973324,3,Self Help,978-1642503173
383470,TED IN A RED BOX - USBORNE PHONICS,"Cox, Phil Roxbee",English,B0970671,1,Kids,#N/A
197454,Cat Traps (Step 1),"Coxe, Molly",English,B0971839,1,Kids,978-0679864417
194919,Samantha the Snob (Step 3),"Cristaldi, Kathryn",English,B0971845,2,Kids,978-0679871262
190716,Best Of Roald Dahl,"Dahl, Roald",English,B01030031,1,Fiction,978-0141374246
191256,Collected Short Stories,"Dahl, Roald",English,B0971016,0,Pre Teen,978-0140158076
191271,Complete Adventures of Charlie & Mr Will,"Dahl, Roald",English,B0977834,1,Fiction,#N/A
214450,Rainbow Magic 01: The Rainbow Fairies: Ruby The Red Fairy,Daisy Meadows,English,B0973340,2,Kids,978-1843620167
383688,Rainbow Magic: The Fashion Fairies: 121: Claudia the Accessories Fairy,Daisy Meadows,English,B0971339,0,Kids,978-1474844505
383689,Rainbow Magic: The Fashion Fairies: 122: Tyra the Dress Designer Fairy,Daisy Meadows,English,B0971331,0,Kids,#N/A
344842,Rainbow Magic: The Jewel Fairies: : Lucy the Diamond Fairy,Daisy Meadows,English,B0973355,1,Kids,978-0439935340
333659,Rainbow Magic: The Jewel Fairies: 22: India the Moonstone Fairy - India,Daisy Meadows,English,B0973361,1,Kids,978-1607191070
333660,Rainbow Magic: The Jewel Fairies: 23: Scarlett the Garnet Fairy - India,Daisy Meadows,English,B0973365,2,Kids,978-1843629542
333661,Rainbow Magic: The Jewel Fairies: 24: Emily the Emerald Fairy - India,Daisy Meadows,English,B0973358,2,Kids,978-1408331064
333662,Rainbow Magic: The Jewel Fairies: 25: Chloe the Topaz Fairy - India,Daisy Meadows,English,B0973359,1,Kids,978-1408331064
333663,Rainbow Magic: The Jewel Fairies: 26: Amy the Amethyst Fairy,Daisy Meadows,English,B0973356,0,Kids,978-1472381965
333664,Rainbow Magic: The Jewel Fairies: 27: Sophie the Sapphire Fairy - India,Daisy Meadows,English,B0973357,1,Kids,978-1408331071
344841,Rainbow Magic: The Party Fairies: 18: Honey the Sweet Fairy - India,Daisy Meadows,English,B0973364,0,Kids,#N/A
333668,Rainbow Magic: The Party Fairies: 19: Polly the Party Fun Fairy - India,Daisy Meadows,English,B0973363,1,Kids,978-1408330999
333669,Rainbow Magic: The Party Fairies: 20: Phoebe the Fashion Fairy - India,Daisy Meadows,English,B0973362,0,Kids,978-1408331002
333670,Rainbow Magic: The Party Fairies: 21: Jasmine the Present Fairy - India,Daisy Meadows,English,B0973360,0,Kids,#N/A
383690,Rainbow Magic: The Sweet Fairies: 127: Lottie the Lollipop Fairy,Daisy Meadows,English,B0971332,0,Kids,978-1474844505
364544,Rainbow Magic: The Fashion Fairies: 123: Alexa the Fashion Reporter Fairy,Daisy Meadows,English,B0971337,0,Kids,#N/A
364539,Rainbow Magic: The Fashion Fairies: 124: Matilda the Hair Stylist Fairy,Daisy Meadows,English,B0971333,0,Kids,#N/A
364540,Rainbow Magic: The Fashion Fairies: 125: Brooke the Photographer Fairy,Daisy Meadows,English,B0971341,0,Kids,978-0545231510
364541,Rainbow Magic: The Fashion Fairies: 126: Lola the Fashion Show Fairy,Daisy Meadows,English,B0971338,0,Kids,#N/A
352767,The Puffin History of INDIA : Revised and Updated,"Dalal, Roshen",English,B0971293,4,History,978-1118837818
